lvl,sec,voen,vojp,s,en,cn,jp
1,2,vocs_over_over_firstcastle_alarm_n00,vocs_firstcastle_alarm_n00_jp,NINJA,"Damn. Have to hide, now!",不好，赶紧藏起来!,くそっ、隠れろ！
1,2,vocs_over_over_firstcastle_civilians_n00,vocs_firstcastle_civilians_n00_jp,NINJA,Huh … they starved to death ... bad way to go.,嗯……他们都是饿死的……真惨。,む…飢えで死んでいる…。こっちはまずいな。
1,3,vocs_over_over_firstcastle_sight_n00,vocs_firstcastle_sight_n00_jp,NINJA,I could sneak past this one … or take him out quietly.,是该默默溜过去呢…… 还是悄悄杀了他呢。,うまくくぐり抜けるか…それとも暗殺するか。
1,3,vocs_over_over_firstcastle_methods1_n00,vocs_firstcastle_methods1_n00_jp,NINJA,Don't mind me. Just passing through.,不用管我，我只是路过。,俺のことは見なかったことにしろ。さぁ行け。
1,3,vocs_over_over_firstcastle_methods2_n00,vocs_firstcastle_methods2_n00_jp,NINJA,Better safe than sorry.,抱歉，安全起见。,安全には代えられん。
1,4,vocs_over_over_firstcastle_detour_n00,vocs_firstcastle_detour_n00_jp,NINJA,"Hrm … gate's blocked, wall's too high. Guess I'll have to take a detour.",呵……大门锁着，墙又太高。没办法只能绕道了。,くっ、門が閉められた。壁は登るには高すぎる。迂回しよう。
1,4,vocs_over_over_firstcastle_distraction_n00,vocs_firstcastle_distraction_n00_jp,NINJA,They're too close together to take them out. Better use a distraction.,这俩站那么近没法一次干掉，只能分散他们注意力了。,見張りが固まっている。気をそらすか。
1,4,vocs_over_over_firstcastle_warrior_n00,vocs_firstcastle_warrior_n00_jp,NINJA,This one's shut too. I'm running out of options here.,这扇门也锁了。那就没办法了。,こっちも閉められたか。別の道を探すしかない。
1,4,vocs_over_over_firstcastle_warrior_n01,vocs_firstcastle_warrior_n01_jp,NINJA,Damn! The offensive has started. I have to get inside somehow …,不好！进攻已经开始了。无论如何我都得进去… …,くそっ！攻撃が始まったか！どうにか中に入らないと…。
1,5,vocs_over_over_firstcastle_warrior_n02,vocs_firstcastle_warrior_n02_jp,WARRIOR,Forward men! For the Shogun!,冲啊！为了将军！,いざ、上様のために！
1,5,vocs_over_over_firstcastle_warrior_n03,vocs_firstcastle_warrior_n03_jp,WARRIOR,Argh … damn you!,啊! ……糟了！,うぐっ…ここまでか！
1,5,vocs_over_over_firstcastle_warrior_n04,vocs_firstcastle_warrior_n04_jp,GUARD1,Y-you have nowhere to run! Show yourself!,你已无路可逃！快出来！,逃げ場はないぞ！出てこい！
1,5,vocs_over_over_firstcastle_warrior_n05,vocs_firstcastle_warrior_n05_jp,NINJA,"Teh, samurai! Always get themselves killed ... Hate to admit it, but he's my best chance. Better help him.",这帮武士！从来都是这么不要命…… 虽然不想，但现在也只能靠他了，让我先帮他一把。,ふっ、死にたがりの侍か！気乗りはせんが…今はあいつを利用するしかないようだ。助けよう。
1,5,vocs_over_over_firstcastle_shuriken_n00,vocs_firstcastle_shuriken_n00_jp,NINJA,"They're far enough apart. If I use the Shuriken, no one will hear until it's too late.",他们站得很散，可以用手里剑，神不知鬼不觉地干掉他们。,十分な距離がある。手裏剣を使えば、誰かに気づかれる前に殺れるだろう。
1,5,vocs_over_over_firstcastle_multikill1_n00,vocs_firstcastle_multikill1_n00_jp,WARRIOR,For the Shogun!,为了将军！,将軍のため！
1,6,vocs_over_over_firstcastle_multikill2_n00,vocs_firstcastle_multikill2_n00_jp,WARRIOR,I noticed your involvement just now. Tell me your name so I can thank you properly.,我知道有人暗中相助。请问尊姓大名，在下要好好答谢。,お主のおかげだったのか。 名を聞かせてくれ。 ちゃんと礼を言いたい。
1,6,vocs_over_over_firstcastle_multikill2_n01,vocs_firstcastle_multikill2_n01_jp,NINJA,Mind if you let me inside first? I like being thanked in person.,那就让我先进去吧？你可以当面谢我。,先に中に入れてくれないか？感謝されるなら面と向かっての方がいい。
1,6,vocs_over_over_firstcastle_multikill2_n02,vocs_firstcastle_multikill2_n02_jp,WARRIOR,"Ha, very well. I will repay my debt at once by opening the gate for you.",哈哈，好啊。这就为你开门，就当还礼了。,はは、よかろう。門を開けて、礼を致そう。
1,6,vocs_over_over_firstcastle_careful_n00,vocs_firstcastle_careful_n00_jp,WARRIOR,My men are dead. I will join them soon if I do not proceed carefully.,手下都已阵亡。我必须谨慎行事，否则也命不久矣。,家来たちは死んだ。拙者も一歩間違えば同じ道をたどるだろう。
1,6,vocs_over_over_firstcastle_sake_n00,vocs_firstcastle_sake_n00_jp,WARRIOR,I should lure them towards me. Perhaps my sake will be adequate bait.,最好能把敌人引过来。或许我的清酒可以当做诱饵。,奴らをおびき寄せよう。酒を使えばうまくいくかもしれん。
1,6,vocs_over_over_firstcastle_multikill3_n00,vocs_firstcastle_multikill3_n00_jp,WARRIOR,Three opponents close together. I shall use Kazekiri to defeat them all at once.,那三个人站得很近，我可以用剑风把他们瞬间斩杀。,敵が三人密集している。風斬りで一網打尽にしてくれよう。
1,6,vocs_over_over_firstcastle_multikill3_n00a,vocs_firstcastle_multikill3_n00a_jp,WARRIOR,Three opponents close together. I shall use my Kazekiri technique to defeat them all at once.,那三个人站得很近，我可以用剑风把他们瞬间斩杀。,敵が三人密集している。風斬りで一網打尽にしてくれよう。
1,6,vocs_over_over_firstcastle_multikill3_n00b,vocs_firstcastle_multikill3_n00b_jp,WARRIOR,Three opponents close together. I shall use my Sword Wind technique to defeat them all at once.,那三个人站得很近，我可以用剑风把他们瞬间斩杀。,敵が三人密集している。風斬りで一網打尽にしてくれよう。
1,6,vocs_over_over_firstcastle_cannon_n00,vocs_firstcastle_cannon_n00_jp,WARRIOR,"Aha, the cannon! It points directly at the gate.",啊，火炮!而且正好瞄着大门。,おお、大砲だ。しかも門の方を向いているぞ。
1,6,vocs_over_over_firstcastle_cannon_n00a,vocs_firstcastle_cannon_n00a_jp,WARRIOR,"That cannon, perhaps I can make use of it.",有架火炮，正好为我所用。,この大砲、使えるかもしれぬ。
1,7,vocs_over_over_firstcastle_briefing_n00,vocs_firstcastle_briefing_n00_jp,WARRIOR,My thanks again for your assistance. I am ?shiro Mugen! And you are …,不胜感谢。在下名叫尾城无限，你是……？,かたじけない。拙者は大代武源と申す。お主は…。
1,7,vocs_over_over_firstcastle_briefing_n01,vocs_firstcastle_briefing_n01_jp,NINJA,"Hayato, from the Iga region.",伊贺的，隼人。,伊賀の隼人だ。
1,7,vocs_over_over_firstcastle_briefing_n02,vocs_firstcastle_briefing_n02_jp,WARRIOR,"Iga … I see. There were rumours that our Shogun had hired a Shinobi. Tell me, what is your mission?",伊贺……原来如此。早就听说将军大人雇了一位忍者。告诉我，你的任务是什么？,伊賀…なるほど。上様が忍を雇ったと聞いていた。教えてくれ、どのような任なのか。
1,7,vocs_over_over_firstcastle_briefing_n03,vocs_firstcastle_briefing_n03_jp,NINJA,I have to open the Yagura Mon.,我必须打开櫓门。,うむ、やぐら門を開ける。
1,7,vocs_over_over_firstcastle_briefing_n04,vocs_firstcastle_briefing_n04_jp,WARRIOR,The main gate? Preposterous! It is heavily fortified!,打开主门？别说笑了!那边可是铜墙铁壁!,正門をか？馬鹿を申せ、要塞だ。
1,7,vocs_over_over_firstcastle_briefing_n05,vocs_firstcastle_briefing_n05_jp,NINJA,Not from the inside. One barrel of gunpowder will do the trick. Just have to get it in position.,所以要从内部击破。只需一桶火药即可，问题是怎么把它运到合适的位置。,中から開ける必要はない。火薬の樽がひとつあればいい。そいつを置いてやるだけさ。
1,7,vocs_over_over_firstcastle_briefing_n05a,vocs_firstcastle_briefing_n05a_jp,NINJA,"Not from the inside. Won't be easy, but I'll figure something out.",所以要从内部击破。虽然也不容易，但我会想办法的。,中から開ける必要はない。簡単ではないが、何か方法があるはずさ。
1,7,vocs_over_over_firstcastle_team_n00,vocs_firstcastle_team_n00_jp,WARRIOR,A daunting task. Very well. I shall accompany you.,看来任务艰巨。那么，我来助你一臂之力吧。,容易ではないな。よかろう、お供しよう。
1,7,vocs_over_over_firstcastle_team_n01,vocs_firstcastle_team_n01_jp,NINJA,"That's … kind of you, but I work alone.",…...好意我心领了，但我一向独来独往。,そいつは…ありがたいが、一人でやるよ。
1,7,vocs_over_over_firstcastle_team_n02,vocs_firstcastle_team_n02_jp,WARRIOR,I will not hear of it! Together we will succeed where we both failed alone.,这我就不同意了，单独行动势单力薄只会失败，共同合作事半功倍必定成功。,何を言う！一人なら困難でも二人ならなんとかなる！そうだろう？
1,7,vocs_over_over_firstcastle_team_n03,vocs_firstcastle_team_n03_jp,NINJA,"I didn't, but as you wish. We have to be quiet, or we won't get far.",好吧，你说了算。但一定要隐秘行动，不然肯定完不成任务。,一人でも大丈夫なんだが、まぁ好きにすればいい。だが、静かに頼む。
1,7,vocs_over_over_firstcastle_team_n04,vocs_firstcastle_team_n04_jp,WARRIOR,"Alright, Hayato of Iga. We shall do this your way.",明白了，伊贺的隼人阁下。就按你的计划来行动。,わかった、伊賀の隼人殿。お主のやり方に従おう。
1,8,vocs_over_over_firstcastle_around_n00,vocs_firstcastle_around_n00_jp,WARRIOR,There's the gate. Should we enter?,那有扇门，从那进去如何？,門がある。ここから入るべきか？
1,8,vocs_over_over_firstcastle_around_n01,vocs_firstcastle_around_n01_jp,NINJA,"Hrm … the gate's guarded on the other side. I'd rather go around, find a spot where I can climb the walls.",唔……门内有守卫。还是绕道吧，找个能爬墙的地方翻过去。,うーむ…門の向こうに護衛がいる。迂回して壁を登れる場所を探そう。
1,8,vocs_over_over_firstcastle_around_n02,vocs_firstcastle_around_n02_jp,WARRIOR,I won't be able to climb the walls.,我爬不了墙......,壁を登るだと？
1,8,vocs_over_over_firstcastle_around_n03,vocs_firstcastle_around_n03_jp,NINJA,"Too much armour, eh? Don't worry. Once I'm inside, I'll clear the way for you.",盔甲穿太多了吧？别担心，等我进去帮你开路。,鎧が重すぎるか？心配するな。中から門を開ける。
1,9,vocs_over_over_firstcastle_corpses_n00,vocs_firstcastle_corpses_n00_jp,WARRIOR,This area is tightly guarded.,这里真是戒备森严。,ここは守りが堅いな。
1,9,vocs_over_over_firstcastle_corpses_n01,vocs_firstcastle_corpses_n01_jp,NINJA,"Don't leave bodies out in the open. Hide them in bushes, barrels, empty houses.",尸体不要留在显眼的地方。可以搬进灌木、桶或者空房子里。,目立つ所に死体を残さないようにな。草むらや樽、家の中に隠すんだ。
1,9,vocs_over_over_firstcastle_corpses_n02,vocs_firstcastle_corpses_n02_jp,WARRIOR,Who would have thought that one day I'd take lessons from a Shinobi.,没想到今天让忍者给我上了一课。,忍に教わる日が来るなんてな。
1,10,vo_hint_hint_firstcastle_strategy_n00,vo_firstcastle_strategy_n00_jp,GUARD1,Do we have enough men here?,这里的人手够不够？,兵は十分だろうか？
1,10,vo_hint_hint_firstcastle_strategy_n01,vo_firstcastle_strategy_n01_jp,GUARD2,The south wall needs securing.,南墙那边需要警戒。,南の壁に警備が欲しい。
1,10,vo_hint_hint_firstcastle_strategy_n02,vo_firstcastle_strategy_n02_jp,GUARD1,How are the granaries doing?,粮仓情况如何？,郷蔵はどうだ？
1,10,vo_hint_hint_firstcastle_strategy_n03,vo_firstcastle_strategy_n03_jp,GUARD2,We need to fortify this area.,这片区域需要加强防御。,その辺りの見張りを増員すべきです。
1,10,vo_hint_hint_firstcastle_strategy_n04,vo_firstcastle_strategy_n04_jp,GUARD1,We must send men here.,这里必须再派些人手过来。,ここに増員を送ろう。
1,10,vo_hint_hint_firstcastle_strategy_n05,vo_firstcastle_strategy_n05_jp,GUARD2,The Shogun's looking for a weak spot.,将军肯定在找我们的薄弱环节。,将軍は守りが手薄な場所を狙って来るはずだ。
1,10,vo_hint_hint_firstcastle_strategy_n06,vo_firstcastle_strategy_n06_jp,GUARD1,Send someone to clear the debris.,找人把这些瓦砾清理了。,兵を送って瓦礫を片付けさせろ。
1,10,vo_hint_hint_firstcastle_strategy_n07,vo_firstcastle_strategy_n07_jp,GUARD2,We must send supplies there.,必须给那边送些补给。,物資をそこに送る必要がある。
1,10,vo_hint_hint_firstcastle_battle_n00,vo_firstcastle_battle_n00_jp,OFFICER,Cannon fire!,小心火炮！,大砲だ！
1,10,vo_hint_hint_firstcastle_battle_n01,vo_firstcastle_battle_n01_jp,OFFICER,They're loading the cannons!,他们在给火炮装弹!,奴ら大砲を！
1,10,vo_hint_hint_firstcastle_battle_n02,vo_firstcastle_battle_n02_jp,OFFICER,Cannons are firing!,火炮开火了！,大砲だ！
1,10,vo_hint_hint_firstcastle_battle_n03,vo_firstcastle_battle_n03_jp,OFFICER,Archers!,小心弓箭!,矢だ！
1,10,vo_hint_hint_firstcastle_battle_n04,vo_firstcastle_battle_n04_jp,OFFICER,They're lighting their arrows!,他们用上火箭了!,矢を放ってきやがる！
1,10,vo_hint_hint_firstcastle_battle_n05,vo_firstcastle_battle_n05_jp,OFFICER,Arrows incoming!,弓箭来袭!,矢が来るぞ！
1,10,vo_hint_hint_firstcastle_battle_n06,vo_firstcastle_battle_n06_jp,OFFICER,Find cover!,快找掩护！,隠れろ！
1,10,vo_hint_hint_firstcastle_battle_n07,vo_firstcastle_battle_n07_jp,OFFICER,Get under cover!,快躲到掩体下面!,隠れるんだ！
1,10,vo_hint_hint_firstcastle_battle_n08,vo_firstcastle_battle_n08_jp,OFFICER,Stay down!,蹲下!,下がれ！
1,11,vocs_over_over_firstcastle_statics_n00,vocs_firstcastle_statics_n00_jp,NINJA,See those guards with straw hats?,看到那些戴草帽的守卫没？,編み笠を被った見張りが見えるか。
1,11,vocs_over_over_firstcastle_statics_n01,vocs_firstcastle_statics_n01_jp,WARRIOR,"Those men over there, the ones wearing straw hats …",看那边的守卫，都戴着草帽……,あそこの者たちか、編み笠を被っているな…。
1,11,vocs_over_over_firstcastle_statics_n02,vocs_firstcastle_statics_n02_jp,NINJA,Your little sake trick won't work on the straw hat guards. They never leave their posts.,你的清酒吸引不了这些草帽，他们从不擅离岗位。,奴らに酒は通用しない。職務を全うする奴らだ。
